-20	-159
40	-23
-55	-22
-86	11
113	76
0	-75
-75	-40
135	76
-99	-56
-103	88
54	111
-88	79
19	66
-102	-121
3	-40
-111	10
20	39
21	-26
-63	-32
-74	-99
50	-69
-175	56
106	49
-1	132
24	-3
24	127
-24	21
62	-77
-12	-57
22	51
39	78
-62	1
64	101
48	29
77	132
-124	-3
-34	-23
-47	40
-2	-71
80	-3
22	19
-122	83
7	90
22	-121
8	11
77	-70
-43	12
5	94
20	17
24	-23
-87	-40
176	-9
-44	-39
-104	81
36	-85
-19	12
92	-43
-30	85
-53	50
-134	43
-83	28
-89	-160
8	61
25	-6
-27	20
81	8
-29	102
76	103
202	69
-32	117
-113	-10
-20	-47
-80	21
53	56
-20	-29
-44	91
-18	21
27	-50
-49	36
59	38
61	-4
24	-109
-169	12
-35	44
-24	-33
210	-3
-99	150
43	-2
55	-72
25	-34
60	19
28	-51
12	-41
19	-6
60	9
19	94
-4	73
-13	32
-5	-16
16	-171
-61	98
23	84
45	86
-45	-46
-60	-59
65	-28
-70	-69
-39	130
4	61
-45	10
-189	-66
-31	100
-20	-9
-91	30
18	-31
123	96
56	19
-24	37
-80	-17
-139	-88
-9	-58
-20	-3
143	-18
54	-31
-59	10
-14	97
107	-52
-77	-44
75	100
111	60
-45	-58
-65	6
-27	6
-42	113
6	-85
-2	43
-74	5
29	160
7	-172
-21	-48
-31	-30
37	22
34	53
-61	46
-32	-39
-4	-41
-8	-5
16	33
130	99
-72	119
-82	73
-103	108
-10	17
68	149
-51	-60
27	30
-67	-8
-17	120
94	-175
56	57
-79	-64
-100	43
76	-73
80	-79
7	58
-63	36
120	63
75	-30
-41	-16
185	70
62	-59
98	41
-123	-98
67	-90
29	58
72	29
17	-4
57	32
-18	-11
-14	-11
-40	-13
-26	81
-25	154
-35	40
56	-41
-42	-83
19	42
-127	88
5	-56
-25	-4
-8	7
70	-23
62	-53
7	118
87	18
-28	-25
75	-70
56	-45
140	15
-127	100
93	44
15	-42
60	45
137	82
19	34
20	-71
-38	-31
65	-88
64	-13
87	14
-15	22
24	-69
-93	-48
-69	112
-104	-43
-171	-58
37	44
47	0
-27	-84
42	-117
-66	109
-83	-44
-92	-139
126	41
-7	4
-160	-87
26	7
60	73
-40	-117
-42	69
-69	-56
7	118
10	91
-3	-54
-39	-86
46	73
-13	26
-16	-51
3	-70
36	99
-21	-64
-63	80
66	-67
27	-54
-57	116
-21	-2
145	106
-93	-4
34	-37
26	25
105	100
43	56
-103	60
-148	47
-27	46
-55	-118
49	64
-34	-51
2	-73
153	-86
-15	50
-10	51
5	20
68	-145
-26	-61
32	-131
-60	-69
-61	-34
24	29
-115	-114
104	3
32	13
-162	-43
-32	101
148	83
21	10
44	-53
-28	97
-135	22
-94	-53
-54	-163
-101	-12
33	-8
-13	-24
11	-116
-93	34
-53	-4
88	-33
-70	-35
-1	-84
109	14
-19	52
5	12
-51	12
-61	18
-45	-94
-148	-79
82	-41
33	68
-125	64
49	-14
64	-7
16	-41
70	-9
3	34
43	6
25	-10
86	27
-56	-9
20	141
-31	8
-63	-72
44	5
-100	-143
23	90
-145	18
-159	-56
13	-12
-2	53
5	-78
29	-48
-35	44
-30	-121
43	56
-9	-2
-10	-161
-24	-23
2	151
-82	-37
62	115
21	-8
-34	19
85	32
81	96
25	-70
25	166
-28	-51
36	-21
-124	-161
35	-184
-33	-40
42	83
42	-67
31	-124
34	111
100	79
61	66
-29	120
-116	-13
-90	25
97	-98
-94	49
116	41
40	-69
-101	-86
33	-98
-89	48
-42	67
-35	-140
-39	30
-88	-53
10	-59
50	3
117	32
50	21
38	-67
49	28
85	-82
54	-19
-29	-86
48	-89
79	-60
118	35
-23	46
-22	25
85	-14
47	72
-130	-129
-134	-73
-39	-68
52	-105
23	10
-33	38
35	0
-17	-2
-22	55
-1	-116
21	34
101	28
-111	60
79	116
30	125
17	-90
196	107
-28	-69
199	8
15	-20
38	49
-150	-61
-87	28
-76	131
81	42
-17	-18
65	140
-122	55
-140	29
46	-93
54	27
-157	-92
53	-40
58	-85
25	148
45	66
-2	161
60	-133
-116	3
-15	10
74	-33
105	32
-49	-70
10	115
-44	59
-109	40
76	-99
-103	-20
-39	70
-7	-4
-56	103
58	57
-26	15
-78	-63
32	91
47	62
15	-56
48	-15
-20	-73
-160	-3
-34	-37
100	3
-107	-80
-9	42
-43	52
37	60
84	25
-57	-84
-141	-56
21	-72
-26	-25
-51	-96
-35	-20
111	122
-137	-56
175	36
75	-2
40	45
8	99
74	15
-70	-71
72	-23
-122	95
150	-23
-37	10
-9	-36
76	-77
3	24
76	71
-75	-134
-112	57
31	-26
78	9
-37	30
-15	20
-60	-71
-112	51
-13	-116
171	40
70	-77
-201	18
-125	-38
94	81
-138	43
-5	-46
-32	-27
13	40
27	-106
-109	-78
47	-58
40	-39
112	25
-18	5
-3	-120
-2	-15
-46	17
-20	17
2	63
65	0
55	4
-143	-50
-74	-9
-112	107
78	49
-83	-62
16	93
-36	-71
-31	-96
-3	-16
79	92
-4	-31
-68	57
-34	165
84	81
82	55
-60	95
-14	-83
54	-31
-55	-40
-41	112
-79	-126
-42	-25
45	46
3	-14
95	-46
-49	54
49	-20
1	-20
4	1
54	39
17	46
-109	-6
127	-28
-38	11
-111	-114
26	63
-96	83
-53	62
13	18
11	40
95	60
-9	46
-37	20
39	-36
22	99
-85	-4
-41	14
-125	128
-51	76
-37	112
42	-17
-15	-18
-100	-27
29	110
-100	-5
-163	-72
-14	-47
-51	-44
21	-28
4	181
-13	108
47	40
-87	26
-16	-13
-1	18
3	48
76	17
66	-55
-11	62
77	-34
-97	16
108	15
68	-133
62	49
6	-23
22	-65
-55	0
21	28
-110	145
4	-9
-40	-89
7	-12
42	-15
-72	95
65	68
-3	-44
-117	-86
-56	33
-47	-128
-72	21
37	-16
39	88
52	-39
-18	47
87	-4
76	53
23	22
124	17
-62	-11
-61	38
31	136
-14	-191
36	-83
-123	32
-39	0
106	187
-119	-120
-44	-139
67	60
-11	146
-38	107
12	-81
87	120
-61	-30
-16	105
34	39
-107	-20
-82	43
24	29
11	46
-103	-188
-21	-102
-106	-27
-17	104
-41	-66
-55	-72
-74	15
86	27
-82	-19
-30	105
99	36
-24	149
22	39
-58	15
43	54
63	20
-6	-5
-6	-119
58	105
181	120
-7	56
15	42
18	31
-49	88
12	13
-14	15
113	62
9	34
87	-38
-117	154
100	21
21	90
-50	29
51	-22
187	-28
29	-28
39	-80
-124	-17
15	48
-139	48
58	71
-89	10
102	-63
92	-3
-73	-100
11	132
20	183
66	-43
49	46
-92	79
22	-117
65	6
-33	162
-6	61
134	-55
-60	47
-8	21
81	10
-34	-119
-50	19
-59	-104
57	-24
-5	84
-136	107
34	19
9	38
-40	-17
-59	48
-80	117
-42	-75
-88	-31
130	49
-36	-27
59	64
-47	36
-35	100
149	-78
108	-73
-23	246
-13	8
99	-98
-14	-123
114	-17
54	-87
-77	0
-57	0
-57	-38
4	-51
-38	129
-49	-106
71	-70
-98	45
-52	19
-47	100
-2	-71
0	25
-21	-38
49	-40
-135	24
40	179
52	21
-30	129
-14	75
18	21
77	54
29	56
-25	32
-35	84
53	32
-27	-72
-72	151
-62	-103
-1	58
81	-76
3	102
-4	-5
88	-35
-3	-130
-91	-60
-11	50
-77	36
-9	102
-30	-81
-17	-18
142	-91
13	2
64	-79
-45	56
56	-47
8	-107
-58	-21
2	13
51	-124
-146	31
87	16
-67	-76
23	52
-14	47
-73	-42
-53	100
-49	-66
142	-51
-55	-48
2	59
2	109
82	-169
-7	-58
-90	75
-41	-54
48	-113
-10	-25
-54	-5
-33	-152
-13	-34
88	141
-67	106
32	-99
-20	-57
-15	112
-13	-78
-35	76
-20	-17
19	2
14	79
65	-12
-39	64
-7	-68
84	11
47	8
32	13
74	-17
119	-72
-34	-25
-65	-44
50	-25
7	-44
-38	33
4	-23
56	-45
79	28
-42	-31
93	-18
-59	44
-29	-112
-18	-141
-5	-10
-54	-35
-6	23
43	18
-76	41
31	0
47	-8
-11	-72
173	-26
12	13
-69	-20
-20	35
-2	-19
-82	17
158	-17
2	73
-11	-162
186	43
-63	188
-108	27
10	21
-74	-67
58	-39
-63	-18
-40	-33
-14	-3
-174	5
6	77
-61	142
63	-16
22	93
-200	25
93	48
130	103
56	51
-123	-92
-35	-16
-17	158
25	-6
11	80
-14	-17
-60	81
-119	82
-5	2
124	-73
-32	-87
-64	-3
69	-28
17	16
0	51
12	-55
53	94
-15	-12
30	-17
-18	-9
-33	34
4	-91
-53	82
-3	44
-22	-107
-27	-38
76	7
1	116
-69	38
107	-26
77	2
-34	23
92	-51
85	108
-22	-19
-47	-86
-56	23
51	-20
-109	-62
-37	-94
-35	56
30	-83
-128	61
-39	54
22	117
-77	52
20	-59
0	-91
-21	-16
-38	-133
-41	86
-101	26
178	23
-21	24
-49	80
-43	80
90	45
-257	-110
-32	-19
47	-40
135	-56
22	9
53	26
-41	-22
117	-94
87	110
-15	80
-43	-14
-110	-51
14	-15
-72	39
-33	-20
65	14
-84	3
33	-14
-120	-53
-44	37
-34	27
-3	22
-77	24
-7	4
76	21
42	89
-40	201
8	47
-34	37
34	57
-8	-115
-55	-10
10	-1
79	-48
-74	-23
98	51
-66	89
28	-3
-17	-158
118	-127
14	-11
83	-124
29	42
32	-13
98	93
33	88
60	-41
34	-117
-3	24
-46	-5
-106	-5
-78	15
15	4
-21	84
28	41
-5	148
-153	36
-8	61
-107	118
17	42
-6	1
43	-26
-129	106
-39	-128
34	81
-91	18
35	-22
2	-29
80	-61
-9	-8
39	26
107	-40
89	-70
-83	-116
24	-35
90	51
-35	102
-98	-85
63	-4
-21	198
22	15
-28	15
90	89
86	11
-58	-21
-78	-75
-145	14
-85	-38
56	-65
-44	33
14	-11
21	-4
-114	-59
-3	-16
3	84
-14	3
-28	41
11	-10
-47	66
8	-31
50	5
9	-8
-36	-75
-132	-39
-52	55
-15	-54
48	-1
-188	-9
57	-4
-74	45
71	-4
73	-46
-37	-16
-81	-14
-86	13
-125	-50
107	-14
142	79
-75	86
-51	44
133	44
27	2
25	0
-66	-105
-20	69
-41	124
152	-25
79	-60
54	137
69	-50
-40	-39
-110	-13
91	32
31	64
25	-62
49	-118
45	74
86	-17
36	3
81	98
18	69
-17	6
89	-2
-5	38
17	46
-43	-20
51	100
4	-33
32	-49
40	-33
42	7
116	-141
-69	-54
-43	-38
123	-22
44	-13
-43	52
39	52
-31	-106
82	29
-56	57
159	-64
-32	55
296	29
-44	63
105	-74
112	183
74	-47
-21	-102
-72	73
7	-46
-15	48
50	131
-15	80
84	143
56	-15
121	46
39	-42
30	19
-77	6
39	-142
27	-82
7	-138
59	80
-74	11
-43	0
-8	-29
53	-38
5	2
-126	-33
24	-49
58	127
94	35
98	-165
-26	-33
29	4
-17	128
91	-60
85	-82
1	116
-39	16
-112	-89
-91	32
17	74
-8	-5
-55	32
-78	-49
-95	36
-97	64
91	-14
-12	145
64	-49
-71	-80
1	-98
-29	26
-73	124
-171	-90
-73	56
-87	20
-124	111
6	69
-142	-55
-28	-157
-142	-83
-61	62
123	-42
-227	8
-59	60
9	48
49	-86
-45	-14
14	-29
-55	34
88	29
-62	41
-43	-160
129	110
80	25
72	3
-13	-2
-106	5
33	-68
-12	-17
-36	-39
-110	-55
14	-23
13	86
11	8
43	80
-123	66
53	-56
130	-105
29	38
146	-55
11	-64
43	82
25	-94
4	-99
22	29
-89	-192
101	-6
40	-53
11	-10
54	91
-17	80
-53	24
6	53
-13	16
-94	17
36	37
29	100
-36	-101
52	-83
76	25
45	-132
38	-75
-89	-14
27	-30
-63	14
-65	-12
37	-58
-83	78
-82	9
51	-62
-50	-81
97	14
101	12
96	-59
7	4
-41	-12
59	2
-18	85
-106	-101
49	-134
-111	-68
5	108
-40	45
-25	104
-149	18
-6	-5
-22	-45
-4	-3
47	-152
-42	-45
-95	40
-62	-39
-7	50
-7	-46
-29	20
135	-40
-17	4
61	-38
74	47
-130	-59
-24	-19
-74	-107
-11	-46
36	145
50	-59
-78	7
-60	111
37	-12
46	17
4	73
99	-44
17	10
31	-34
54	-43
36	-113
-22	-75
88	-15
8	27
94	39
137	18
-2	-17
28	127
39	-26
-113	46
-24	91
11	-38
46	55
-22	41
-3	-124
99	-130
-79	70
-74	-149
93	-88
19	46
7	6
28	-63
-13	40
-10	-57
-2	-83
38	-9
1	12
20	17
61	-88
-40	-63
133	4
50	43
76	19
71	-94
-64	41
-40	19
118	103
-39	-156
-70	-5
46	127
44	-3
4	41
-53	-42
7	10
-36	-7
15	6
-25	-38
32	65
19	-30
139	70
-33	-112
66	-51
31	14
53	20
-17	-58
158	207
-63	-48
-1	4
89	-34
-34	25
-29	-70
-21	4
-48	-5
-39	46
-79	112
-59	-104
34	-29
-172	37
-55	-18
77	86
-76	-27
8	-13
-66	3
57	-42
20	25
34	-101
18	81
-65	-18
-52	-75
6	9
-38	53
65	-42
-24	7
4	21
-56	-31
-55	-106
42	-17
35	-64
-118	77
-10	45
39	-82
-51	-2
0	-17
-22	29
45	-108
59	24
-26	-101
11	-10
12	101
29	-36
28	-41
10	-31
60	-61
12	37
-21	32
-37	54
144	3
101	28
-102	81
15	110
-118	-95
22	-7
68	15
-55	92
42	145
73	-12
-55	-38
-44	-87
41	40
-32	99
114	-181
-51	104
-150	-149
44	-55
-61	-74
87	-80
-36	7
-67	-62
-68	-117
-41	-88
14	-71
-51	-120
-47	34
134	-15
16	-47
-74	89
-29	76
105	18
31	-22
-113	0
3	16
50	-77
19	-28
-79	-110
63	66
-24	121
77	64
-84	5
102	-65
100	1
44	-55
-90	15
-45	-2
-35	78
37	-44
84	15
-8	65
-33	-64
-12	35
-53	82
-29	-14
28	143
14	81
32	-11
-36	65
41	44
-36	-87
55	42
105	94
-25	-86
-53	80
-9	0
84	15
15	-38
-76	79
84	-69
-184	23
-25	-100
64	-29
-91	28
30	-37
72	-33
107	-76
72	45
-2	59
-30	-49
9	26
-14	-33
4	-23
-42	-17
-18	-189
125	62
-1	-58
31	30
46	9
-56	23
58	-65
25	-102
21	32
-26	31
14	-23
74	43
90	-11
-144	-29
-45	126
-150	-115
-57	-60
-33	-100
-43	42
31	34
21	58
135	-50
16	45
92	-107
51	-20
-50	29
16	-59
22	19
-40	-57
14	-59
-169	-64
-14	97
86	-89
101	132
14	45
-108	57
-12	57
-8	-87
-71	-36
13	-104
35	58
45	52
148	25
103	70
-78	-41
20	-69
32	-5
-8	-81
-115	14
11	66
26	33
61	-32
7	22
79	-2
-66	-79
74	-31
95	34
50	21
-49	122
56	-99
-26	-15
-75	-12
-3	8
-17	-134
-11	118
-32	-73
41	0
28	-5
56	17
82	-63
35	-22
52	-29
4	-123
14	23
93	-86
54	57
61	-174
8	93
-39	-62
54	37
16	55
-13	70
11	-30
46	-21
34	11
32	67
44	67
22	17
47	112
-73	-4
104	-37
49	176
27	-124
-71	-44
-69	16
43	44
-156	-9
20	11
33	-44
99	22
55	84
30	107
80	81
-166	-45
-48	-47
22	79
19	-52
-22	-73
-4	65
8	93
-8	-75
-71	-16
15	-40
-133	-86
53	112
-54	7
-154	-101
-78	41
59	-80
-35	10
101	-4
63	124
46	7
47	114
94	75
-6	21
60	-25
-19	2
53	30
76	25
-7	-38
-150	-39
1	34
31	16
57	30
20	-27
-36	-81
-23	18
-21	-146
6	103
-65	12
58	-47
57	52
22	-13
53	-28
-67	-8
-7	40
-154	-95
-186	-25
-14	-83
149	108
106	-5
2	-11
35	24
-34	-35
58	1
32	-37
-69	-82
1	54
133	-100
-50	27
-69	8
-63	124
-195	-122
70	-7
35	42
30	-7
-39	-12
-33	72
14	49
7	-20
-23	-24
134	-149
39	-72
-18	-39
86	79
-125	166
114	169
-81	10
-19	-60
9	-56
26	29
5	-118
47	10
-69	-72
21	62
84	47
-29	-2
80	19
-20	-41
133	-102
68	-5
-39	-20
129	-92
29	32
-32	153
-74	7
107	88
7	-142
-19	90
59	-4
50	73
-75	28
-118	83
-21	12
-38	41
-161	64
78	25
46	31
-27	56
-30	-1
-1	-14
33	136
-67	18
113	-34
-89	66
28	-41
-241	138
-56	-79
89	100
-48	-47
-78	-175
-103	78
62	25
54	-93
-11	64
97	20
25	208
27	58
-16	-49
-1	-22
20	69
96	51
-69	2
-16	-83
54	-121
55	-88
65	-28
33	-98
142	83
6	55
73	38
16	9
-112	-35
-8	55
126	-119
31	76
85	12
-41	-106
-65	8
-8	-61
-61	-76
0	-65
184	-97
5	66
125	30
63	-128
129	94
12	13
87	160
48	35
78	65
-19	-56
35	-32
0	-75
-15	64
40	153
-17	32
91	104
-36	-187
55	-100
-6	-57
-79	-64
-115	-66
-37	16
73	146
-39	94
1	-70
20	9
-76	-179
-81	-4
-44	17
93	-92
-37	70
-38	15
113	-60
31	60
-7	-56
-2	19
63	-74
82	43
-133	36
-42	65
67	16
-27	8
-36	-39
-25	30
-120	47
100	-47
110	47
61	-88
-44	-71
-49	-32
8	71
39	-8
81	-84
137	126
-14	21
-1	30
7	-58
10	-59
-109	22
6	-33
60	-33
-41	56
43	0
-83	50
10	-51
39	-82
91	18
10	15
50	-45
83	130
185	-164
37	56
-22	-71
72	153
101	44
75	12
-108	43
10	3
46	-53
30	-47
111	150
-41	128
58	-71
-12	-67
101	74
1	20
-90	-55
120	-15
-1	98
84	105
5	-70
-66	13
18	5
-55	-94
-51	62
-6	1
-55	30
13	-80
78	-39
26	-31
42	-5
24	5
-55	22
-17	30
45	50
-3	-64
35	8
46	85
6	-5
124	107
-64	17
-78	-65
-29	12
-69	-74
-35	86
19	2
-25	-18
-10	-11
-70	-31
-46	-71
-77	88
-12	-65
-28	65
12	19
39	162
-23	-74
-31	-48
72	51
38	47
-45	-8
-70	73
-23	22
9	-26
68	81
134	61
-73	98
125	138
75	-14
40	29
-35	-52
-16	13
33	-30
-80	5
-5	-40
-93	0
-27	-36
64	41
3	50
-23	84
-15	-58
-10	-51
87	-80
93	40
-100	7
-67	2
-3	-50
88	5
56	-15
87	-82
-23	-56
-5	100
22	99
-28	41
-18	-39
54	-11
59	24
24	-61
-93	24
0	167
-2	15
69	110
27	-2
29	-16
112	105
-22	29
-15	96
0	-5
84	85
50	35
-111	42
-76	-9
-124	77
9	-6
-65	40
-133	94
-6	-55
27	10
-53	12
-10	-19
1	-76
-4	43
-21	-52
25	-80
-24	57
56	-35
45	72
91	-6
-99	66
83	0
59	-16
-50	-91
18	85
-80	-63
-87	16
-38	-149
-105	-62
-69	102
1	30
-8	-19
34	-89
-110	-43
45	-98
35	-88
-32	-97
5	-104
66	-49
59	-32
-82	79
-72	-9
-10	25
-23	-48
-112	33
43	-10
-3	82
-77	-6
68	-33
-109	18
18	39
-35	16
110	9
-54	31
63	50
-32	25
-72	41
103	-120
24	1
100	-79
30	-13
-38	11
-1	-44
27	-46
19	50
82	-57
-72	-59
41	22
28	-33
53	-18
-19	-34
-31	32
-113	36
56	71
-66	19
-78	85
-212	-31
-171	-162
58	-3
-56	97
-53	-84
-28	-39
-120	103
38	101
63	-154
91	2
102	23
-77	-140
-73	86
-62	27
26	53
-28	-13
-61	-48
-55	-2
32	-49
24	-1
-58	65
114	83
-39	-24
5	62
-63	-94
-152	103
-37	142
-15	-32
43	4
-22	-61
39	-132
-90	53
-104	83
-99	24
69	-48
90	53
59	94
6	73
-20	-43
-53	-176
17	-50
70	3
25	-14
6	-83
-187	-22
55	-50
-13	96
3	54
40	81
-76	-215
113	92
110	-43
74	55
-42	-23
-29	-78
-182	-125
98	123
-49	-2
84	-55
16	41
-27	-22
-152	213
37	26
-35	6
-21	22
14	-83
-9	14
77	44
-30	-45
92	15
25	-14
-98	-35
-7	-44
37	-30
46	-95
-27	14
17	134
-42	-15
-20	-73
-28	135
-53	108
21	-116
-5	-94
27	-32
36	-29
-24	41
112	-7
-142	-3
14	45
64	23
-5	-26
116	-3
160	-33
9	-46
47	104
58	-43
-55	6
-21	-46
70	91
-70	23
70	27
-5	-106
-20	-47
-60	21
11	6
128	47
49	110
-9	-84
-50	213
17	40
-75	18
21	30
31	62
-5	74
-43	-30
-11	-26
62	3
-116	75
-33	-18
-48	17
135	-60
-38	17
43	66
-61	98
-2	25
-41	-48
-8	-67
46	1
121	28
12	-97
-30	77
140	85
28	-141
146	-81
38	17
-80	-5
35	-22
28	7
-92	-7
21	50
160	-99
12	1
39	-2
-20	-61
-59	112
-82	-41
17	16
115	70
-152	-45
150	155
53	16
29	50
100	9
-60	37
88	-29
11	52
-17	-2
-109	12
-17	156
48	-35
220	-21
-23	-38
-84	73
-96	71
-83	20
-4	-11
18	-65
5	-98
-137	-80
11	-106
-87	-102
-27	-10
21	-34
-88	-73
81	128
-63	18
127	-110
-68	3
-71	48
26	-53
-22	25
52	41
-35	2
38	-23
-41	-92
31	-46
-37	42
-61	68
116	25
-160	115
48	75
-36	-13
-61	32
78	-61
-76	-27
77	-50
-22	-35
-31	32
54	-1
15	6
57	48
23	20
94	93
-104	-3
49	-44
130	3
-3	-34
-47	-126
53	26
-50	-15
-57	-10
4	87
-59	-14
10	-79
46	-19
-38	-33
32	35
119	-24
-25	-170
23	30
-134	91
-114	31
117	-102
-86	-87
-81	34
39	12
13	128
-13	-72
-135	-40
88	9
5	6
60	37
4	25
89	48
19	138
41	72
51	-10
-35	48
-71	-50
-153	42
93	72
-147	96
-4	-5
-63	30
-48	-9
39	72
-32	-75
150	-35
5	-16
46	21
68	29
8	-1
-48	-41
-60	-21
22	-9
40	97
-7	86
-94	-37
74	-27
9	-104
64	69
-4	61
109	38
119	-46
75	22
54	-11
-77	144
-67	6
-37	36
-33	34
-81	94
71	-52
-22	-145
-8	-37
-188	-55
21	58
81	102
-9	92
-103	-38
51	-72
-7	112
-41	8
-80	-25
-25	14
7	16
-61	-2
41	98
-57	-74
36	-31
26	-61
29	-66
53	64
81	-104
71	-76
-5	92
64	-47
46	43
6	27
-145	-94
81	118
30	-43
17	68
-87	86
93	20
30	-13
-16	-17
-22	41
-50	81
96	-65
115	-112
-95	104
76	49
32	-31
-66	-27
-31	-44
91	-22
-54	57
-20	11
-11	-36
90	59
35	42
-101	58
-120	-67
62	1
5	54
20	-141
-100	-111
72	97
7	14
58	183
-127	-4
-18	103
12	-61
84	-143
53	-50
58	-49
38	15
10	-79
-97	96
-28	-5
-72	-25
-52	69
-34	41
-14	25
125	2
-12	59
59	116
61	-34
-30	-25
-38	-5
98	-83
49	-6
-22	-1
67	-48
106	9
-78	21
-56	-31
-68	-57
44	-49
-139	14
-19	-6
64	27
24	-19
72	-17
8	-49
-96	169
123	-40
-160	61
-84	-71
75	20
23	8
18	-67
59	76
26	17
33	36
24	-1
29	-50
8	-21
57	60
-53	-22
100	13
-107	-10
32	31
-103	-14
7	122
67	-52
47	-64
34	63
-30	69
-36	-75
51	52
-135	10
76	-75
-11	80
-38	7
131	-16
-39	-48
-152	-79
-27	-30
68	89
-74	-15
-80	17
63	-46
21	34
72	-39
56	41
0	-133
75	2
21	64
-37	38
57	66
-64	25
-115	-50
5	-22
130	-37
-16	165
-3	-38
86	-23
38	127
-33	-100
77	-38
87	84
-52	165
15	142
21	-28
-75	124
-54	-31
-19	-14
91	62
-15	66
36	19
-129	4
-70	143
-20	123
155	-6
-65	-4
-44	-13
5	32
-66	-59
-112	31
98	77
-84	-47
48	49
12	-69
24	109
-18	-163
-38	75
-6	-25
53	28
7	70
-38	47
82	37
61	-22
-14	75
5	-78
-84	-45
16	115
-82	-47
-120	-21
-104	95
68	81
68	-53
9	-42
-33	-6
49	-94
68	-53
-49	-104
-92	11
74	115
-21	-10
31	-8
-23	-6
-25	-40
192	-71
-70	57
-18	-89
29	-22
-29	48
-124	-13
-74	-15
-125	118
108	169
-63	144
-90	-107
-78	95
-102	89
23	-54
20	57
-14	-135
56	61
16	-87
-34	49
2	-9
-119	78
31	-20
78	69
-65	18
-42	13
66	-67
-21	-80
75	-20
-32	75
-37	32
-20	-11
21	-82
-29	60
-5	6
12	-51
-35	-6
-74	7
12	-15
49	98
-72	55
10	-33
59	-42
1	-42
117	38
-53	-8
29	56
76	-41
64	35
50	25
97	56
-47	132
-29	-46
-60	131
1	-82
-15	-44
-3	-64
-83	46
21	-36
-64	81
-86	-71
-63	56
80	145
-11	-22
44	-57
61	-32
-85	12
2	13
34	-121
164	63
-55	10
81	22
57	-102
12	3
-26	73
107	-82
70	-149
63	140
-8	27
17	56
-12	33
-48	75
11	-52
-41	-78
-115	74
-84	-93
-50	-69
35	-220
-16	177
-60	127
-70	49
-49	26
2	-31
6	1
-66	-7
30	7
44	-49
62	-43
51	-10
67	-34
9	14
-55	-130
53	62
-51	92
-4	-43
58	-15
0	-111
-76	115
27	6
-156	-115
0	-71
-53	-206
30	21
31	-54
75	24
-178	57
1	64
-111	20
-109	34
44	11
161	-2
-46	-17
60	-119
202	67
250	87
35	14
63	-38
-9	-108
55	-20
14	7
12	25
-41	32
-69	-20
-25	10
-102	-3
-16	49
-34	-19
14	65
-14	-41
21	226
15	58
97	-26
40	-15
57	-8
-87	-34
-84	-129
-9	-24
-37	-42
-86	29
31	-4
-33	-32
-61	86
-101	16
24	-17
9	-60
21	186
-15	-166
13	4
-87	78
33	-40
-28	9
-114	93
-14	161
17	40
-13	-136
78	-73
-79	10
74	-15
19	-116
-23	86
127	-48
54	-41
21	-86
156	37
-91	94
35	-62
-87	88
16	-21
73	62
-60	77
-33	-30
-55	120
-159	-66
-172	47
34	11
-76	19
-46	-111
43	26
-66	-43
-18	-19
-9	-106
107	-116
-60	-81
-78	185
-13	30
-58	-11
14	39
-138	131
152	-35
91	2
-114	-31
-126	7
137	110
87	-46
21	24
-58	-53
86	-75
-126	-71
-170	53
-78	109
-2	73
69	-52
30	-3
-15	-16
146	-41
-3	38
-4	-109
-21	62
42	13
20	-71
-67	58
-85	2
66	-9
-43	106
-32	-35
-131	34
-52	-131
-154	-107
132	55
-80	-41
-7	-4
-250	43
40	135
118	33
25	38
26	59
-72	-17
-1	26
56	-7
-40	171
-50	-45
28	-21
25	30
-15	82
-55	100
-5	-40
-145	-24
26	13
5	86
130	-149
60	83
30	35
-60	31
44	51
-18	33
7	-24
136	115
-4	-15
145	-50
-50	29
-94	47
-20	133
74	-105
-77	-6
-30	91
-6	-23
-114	-99
38	-61
18	73
-48	-31
50	-135
46	21
38	-11
81	-54
70	-139
-85	-102
12	-43
-35	-68
117	30
17	-30
-72	47
23	-12
-63	-2
35	-48
3	-34
-75	-28
37	48
20	97
6	51
-179	-8
-43	22
170	-65
-51	0
108	67
10	123
-98	113
91	4
54	-47
63	22
188	145
-62	31
-52	-11
110	-53
-47	-32
-66	27
65	38
13	-28
-37	34
-91	-14
65	92
12	35
-132	51
15	-18
-21	48
12	-37
-5	54
75	122
-112	-117
221	24
-87	16
279	142
30	-153
53	-142
61	-138
38	-3
27	-146
42	25
-21	140
-1	88
112	-81
44	5
-20	189
94	81
-82	-67
-133	16
86	5
23	78
-29	-86
-52	-49
36	-91
97	60
-55	56
-172	-79
-96	79
87	-80
-47	-42
-52	-103
98	-21
79	16
58	-3
163	-6
108	-123
-110	-47
-91	-22
122	7
59	52
74	-5
-28	47
-68	53
25	-68
-109	220
19	-4
13	-2
-37	24
44	-143
-26	11
-56	-181
-27	-20
-114	69
-53	-56
11	-32
-100	37
43	50
-57	0
40	-59
-6	57
-40	-109
30	51
-43	78
-64	-75
15	44
-23	-82
-30	5
-22	-5
-101	-130
-11	22
-2	63
-128	9
57	56
5	-30
-41	-82
-102	-31
-64	-49
18	77
-66	-101
10	-69
-80	-59
-23	6
16	-17
-29	-66
-102	-35
-48	-15
87	88
61	-110
54	87
-12	153
-42	53
-19	-56
-72	39
-9	60
-15	50
-85	140
12	13
-23	108
-84	-27
-14	-169
-51	-16
-10	25
47	26
-1	54
-26	91
50	-9
-4	41
